STATE,DATE,TAVG,TMAX,PRCP,RH,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
TX,2006-07-31,29.56917372881356,35.671035940803385,0.6807462686567165,56.72177665588701,23.475052854122623,6.0,1.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
TX,2006-08-01,29.83013698630137,35.6662100456621,0.8070287539936102,57.477150609543074,23.98977272727273,9.0,1.0,23.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
TX,2006-08-02,29.48034090909091,35.51609977324263,1.1203525641025642,59.34520976024158,23.43809523809524,25.0,1.0,20.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,13.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
TX,2006-08-03,29.200453514739227,35.27443438914027,1.4515974440894568,61.04666474637318,23.115280898876403,25.0,3.0,31.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,6.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
TX,2006-08-04,29.08363431151241,35.335891647855526,2.0530351437699683,60.120014574834286,22.83490990990991,17.0,1.0,29.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
TX,2006-08-05,29.16198156682028,35.711290322580645,0.4893719806763285,56.45079898411702,22.6167816091954,18.0,1.0,17.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
TX,2006-08-06,29.4141876430206,36.0766590389016,1.2454106280193236,55.35017717984417,22.7554794520548,12.0,1.0,50.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,3.0,3.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
TX,2006-08-07,28.931900452488687,35.400678733031675,3.332747603833866,64.792153483857,22.46252821670429,20.0,1.0,53.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,6.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
TX,2006-08-08,28.73371040723982,34.920090293453725,1.6964856230031948,62.55835451645455,22.521670428893906,15.0,1.0,21.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
TX,2006-08-09,29.59044943820225,36.05156950672646,0.38544,54.87294405473665,23.13363228699552,15.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
TX,2006-08-10,30.3020316027088,36.94144144144144,0.297444089456869,51.60962788396261,23.659325842696628,13.0,1.0,18.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
TX,2006-08-11,30.59177927927928,37.33191011235955,0.482051282051282,53.10773763797726,23.84887387387388,5.0,1.0,18.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
TX,2006-08-12,30.25691244239632,36.73678160919541,0.6006430868167202,56.1238782087768,23.790366972477067,5.0,0.0,24.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
TX,2006-08-13,29.90909090909091,36.18204545454545,0.7201923076923077,56.77313687556914,23.63673469387755,9.0,1.0,19.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
TX,2006-08-14,29.59612756264237,35.89295454545454,1.5550561797752809,57.56895659432611,23.301136363636363,14.0,2.0,25.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
TX,2006-08-15,29.252370203160268,35.62528216704289,1.9115569823434992,58.84312843687721,22.884234234234235,26.0,4.0,26.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,11.0,1.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0
TX,2006-08-16,29.3737668161435,35.84349775784754,1.767948717948718,56.7575389737616,22.90626398210291,24.0,5.0,21.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
TX,2006-08-17,29.70808988764045,36.729596412556056,0.994408945686901,54.39222459897321,22.69417040358745,12.0,2.0,12.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
TX,2006-08-18,30.172686230248303,37.19548532731377,0.5135782747603834,51.9511638570248,23.15405405405405,16.0,1.0,16.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
TX,2006-08-19,29.80778032036613,36.5954233409611,1.44208,56.09136162350779,23.02328767123288,19.0,1.0,35.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,8.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
TX,2006-08-20,29.530742459396752,36.0877030162413,1.4340322580645162,57.06035382375975,22.978060046189377,17.0,2.0,23.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
TX,2006-08-21,29.65886363636364,36.30090702947845,1.6759229534510431,56.02463324610479,23.027210884353742,18.0,0.0,30.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
TX,2006-08-22,29.38034090909091,35.82568181818181,2.6006410256410257,59.31067030554659,22.9421768707483,22.0,1.0,46.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,12.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
TX,2006-08-23,29.20636363636364,35.583673469387755,2.6173354735152485,60.889031463800144,22.830158730158733,21.0,0.0,42.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
TX,2006-08-24,29.90022831050228,36.608219178082194,0.7638263665594855,57.04773096783493,23.19248291571754,10.0,0.0,11.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
TX,2006-08-25,30.606307339449543,37.29747706422018,0.4787096774193549,52.60889205931829,23.918993135011444,5.0,1.0,19.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
TX,2006-08-26,30.278275862068963,36.73402298850574,1.71656050955414,58.75313326517624,23.82660550458716,19.0,0.0,34.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,2.0,5.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
TX,2006-08-27,29.297344110854503,35.15276497695852,3.934782608695652,66.02909273208135,23.424654377880184,25.0,3.0,52.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,9.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0
TX,2006-08-28,28.09965675057208,33.54485125858124,6.651916932907349,71.80643478372295,22.658447488584475,32.0,2.0,62.0,0.0,1.0,1.0,0.0,17.0,0.0,0.0,1.0,10.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
TX,2006-08-29,26.67015945330296,32.27175398633257,4.18961661341853,68.27899777436315,21.0725,20.0,2.0,29.0,0.0,2.0,2.0,0.0,11.0,0.0,0.0,1.0,6.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
TX,2006-08-30,26.03943181818181,32.61409090909091,1.191891891891892,58.148189023542,19.462131519274376,3.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
TX,2006-08-31,26.45979498861048,33.865603644646924,0.5914149443561209,53.63640490307999,19.054772727272727,12.0,4.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
TX,2006-09-01,27.401276595744683,34.67723404255319,1.0891891891891892,53.98610572053688,20.128389830508475,20.0,0.0,11.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
TX,2006-09-02,26.76,33.21382978723404,3.4946428571428574,58.72832273592318,20.31380042462845,24.0,1.0,13.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,12.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
TX,2006-09-03,24.721827956989248,29.78043010752688,4.344328358208955,66.09210110985263,19.675,26.0,1.0,5.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,13.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
TX,2006-09-04,23.87391304347826,28.24316702819957,7.857680722891566,72.0178244415541,19.53095238095237,41.0,2.0,1.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,20.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
TX,2006-09-05,23.511456102783725,28.15384615384616,7.013704819277109,73.18063032807406,18.87072649572649,48.0,4.0,2.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,22.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
TX,2006-09-06,22.880655391120506,28.893868921775898,1.6328849028400598,58.66227137484066,16.86814345991561,20.0,0.0,4.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
TX,2006-09-07,23.23526315789473,30.385473684210528,0.4660687593423019,52.33943115703668,16.085052631578947,9.0,0.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TX,2006-09-08,23.948507462686567,30.695531914893618,0.4531437125748502,56.55823256133606,17.22127659574468,20.0,0.0,8.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,10.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0
TX,2006-09-09,24.32805139186296,30.150213675213674,2.866116941529236,67.54243975623952,18.50724946695096,38.0,6.0,15.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,17.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0
TX,2006-09-10,25.15657327586207,30.94676724137931,2.191891891891892,68.85570828883846,19.36537634408602,44.0,4.0,24.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,15.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
TX,2006-09-11,26.081049250535333,32.12094017094017,4.892598187311179,71.1696855013382,20.031837606837605,41.0,7.0,63.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,14.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0
TX,2006-09-12,25.32702991452992,30.936752136752137,6.509848484848485,74.79850353674645,19.72153518123667,34.0,6.0,38.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,13.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
TX,2006-09-13,23.961016949152544,30.09470338983051,2.9001499250374816,63.96002802735536,17.82367864693446,28.0,2.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,10.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
TX,2006-09-14,23.903473684210525,30.84463157894737,0.8028231797919761,58.29340857822657,16.96050420168067,19.0,3.0,15.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
TX,2006-09-15,25.678046218487395,32.34444444444444,0.6159940209267564,62.98502996728873,19.015966386554624,14.0,1.0,12.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,6.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
TX,2006-09-16,27.797228144989337,33.56297872340426,1.0993993993993996,65.59445214789862,22.029850746268657,16.0,2.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
TX,2006-09-17,26.606223175965667,32.57922912205567,6.083033033033033,70.43231897002933,20.63712446351932,38.0,6.0,72.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,17.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0
TX,2006-09-18,22.76538461538461,29.04055201698514,18.130091185410336,71.69901405428568,16.50128205128205,43.0,2.0,43.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,18.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
TX,2006-09-19,21.311513859275053,28.601698513800425,0.7627245508982036,53.53871326281816,14.026226012793176,14.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TX,2006-09-20,22.05806794055201,30.146822033898303,0.0241071428571428,50.40024495639304,13.980338266384775,4.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
TX,2006-09-21,23.73890063424947,31.281223628691983,0.3923880597014925,57.51907616938692,16.19154334038055,10.0,1.0,10.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
TX,2006-09-22,25.940736842105263,32.49060542797495,0.3135014836795252,60.0853593013669,19.397684210526315,3.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
TX,2006-09-23,26.5208686440678,32.71014799154334,2.328849028400598,63.89120041588456,20.34004237288136,32.0,1.0,61.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,14.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
TX,2006-09-24,22.1706008583691,28.40724946695096,9.807283763277692,58.577591072527234,15.962820512820514,21.0,1.0,32.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0
TX,2006-09-25,19.23911205073996,26.186315789473685,1.2453731343283585,53.24103787016258,12.333544303797469,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX,2006-09-26,20.565889830508475,28.75970464135021,0.100595238095238,50.74831084776132,12.367653276955602,3.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX,2006-09-27,22.653072033898304,31.10063291139241,0.1550595238095238,51.11066283789074,14.219409282700422,15.0,1.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0
TX,2006-09-28,22.97757894736842,30.563865546218487,0.2169161676646706,53.69610053480597,15.38466386554622,13.0,1.0,16.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
TX,2006-09-29,21.16729957805907,28.84432773109244,0.3656671664167916,51.73923140171932,13.510337552742616,15.0,0.0,14.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
TX,2006-09-30,23.87170626349892,31.9362660944206,0.1088455772113942,60.104952378774,15.786451612903225,33.0,7.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
TX,2006-10-01,25.866059957173448,32.9732905982906,0.0611607142857142,61.18974515180398,18.765524625267663,31.0,7.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
TX,2006-10-02,25.96635021097046,32.46645569620253,0.0184249628528974,62.08905532541017,19.466244725738395,32.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
TX,2006-10-03,25.864435146443515,32.595,0.238335809806835,61.596139515442665,19.136820083682007,48.0,7.0,3.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,20.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TX,2006-10-04,25.183438818565403,32.075630252100844,0.2326378539493293,62.44456169771208,18.29198312236287,53.0,11.0,5.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,21.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
TX,2006-10-05,24.468382352941177,31.731315240083507,0.2278688524590164,60.72634165228041,17.21446540880503,34.0,7.0,3.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
TX,2006-10-06,24.319052631578945,31.584486373165618,0.134575260804769,58.87887863197162,17.056210526315787,22.0,2.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
TX,2006-10-07,23.08936170212766,30.50677966101695,0.0622388059701492,55.60316186791306,15.679148936170211,19.0,1.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TX,2006-10-08,21.88712121212121,29.278663793103448,0.4508270676691729,54.12312462197489,14.505831533477322,24.0,0.0,13.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,11.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
TX,2006-10-09,21.4318669527897,28.58525641025641,3.317267267267268,61.10331441430992,14.283261802575108,32.0,1.0,21.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,16.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
TX,2006-10-10,20.446145833333333,25.92993762993763,12.133925925925926,76.46989842262892,14.956875,67.0,12.0,86.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,3.0,25.0,1.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0
TX,2006-10-11,19.809937238493724,25.959166666666665,11.233383010432192,71.92065324619338,13.648016701461376,70.0,19.0,11.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,22.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
TX,2006-10-12,20.314600840336134,27.167364016736403,1.0,68.09375740683326,13.459205020920502,29.0,6.0,19.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,16.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
TX,2006-10-13,17.836610878661087,24.82567849686848,2.7979073243647234,63.58015782405037,10.815625,17.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,8.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
TX,2006-10-14,18.49797872340425,24.51061571125265,1.665321375186846,70.55042166683019,12.482765957446809,36.0,2.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,17.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
TX,2006-10-15,20.39817204301076,24.606008583690983,11.278614457831326,82.85345845657214,16.185161290322583,66.0,5.0,39.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,31.0,3.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0
TX,2006-10-16,21.25672268907563,25.420250521920668,28.95850746268657,82.0350644478533,17.091596638655464,59.0,10.0,41.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,27.0,2.0,0.0,33.0,0.0,1.0,0.0,0.0,0.0
TX,2006-10-17,21.60104821802935,28.137369519832983,10.614477611940298,64.02493994303195,15.074842767295596,45.0,20.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
TX,2006-10-18,22.46446540880503,29.68326359832636,1.7134529147982065,73.03005222067607,15.246331236897277,56.0,13.0,29.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,24.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
TX,2006-10-19,17.879393305439333,24.845929018789143,6.027844311377246,67.26872393975259,10.927196652719664,27.0,3.0,12.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,10.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0
TX,2006-10-20,14.54077568134172,21.58616352201258,0.2604790419161676,57.89212221836706,7.484968684759917,10.0,1.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TX,2006-10-21,16.74148706896552,24.31845493562232,0.1419790104947526,63.0572368596216,9.184731182795698,16.0,1.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,6.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
TX,2006-10-22,14.939285714285711,22.54060475161987,1.4432835820895522,59.93761711010316,7.363498920086394,12.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
TX,2006-10-23,12.938736842105262,20.029263157894736,0.6832835820895523,52.62512240268284,5.84821052631579,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
TX,2006-10-24,15.00796645702306,22.30960334029228,0.5202095808383234,62.1844007865848,7.711924686192469,18.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,7.0,2.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0
TX,2006-10-25,18.2484375,23.645530145530145,3.9776296296296296,78.80167463311881,12.855416666666668,43.0,2.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,21.0,4.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
TX,2006-10-26,21.01771488469602,25.83708333333333,9.961367013372955,74.1595738810232,16.207127882599583,56.0,6.0,27.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,3.0,21.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
TX,2006-10-27,18.29495798319328,25.23661087866109,7.3482912332838035,48.466153068920406,11.377941176470587,19.0,0.0,16.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,8.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
TX,2006-10-28,14.595797413793104,22.670043103448275,0.0976083707025411,46.59682254304036,6.505781584582441,1.0,0.0,3.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX,2006-10-29,16.024403470715836,25.27917570498916,0.0028400597907324,48.2088473927268,6.769631236442517,8.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX,2006-10-30,18.58710691823899,26.53752620545073,0.0081723625557206,56.74745619049186,10.636687631027254,4.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
TX,2006-10-31,18.371141649048624,25.900845665961945,0.0271236959761549,63.53321870483595,10.841437632135309,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
TX,2006-11-01,15.063256784968685,21.63653444676409,0.4491851851851852,62.41632438539583,8.489979123173278,12.0,2.0,11.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
TX,2006-11-02,11.953222453222454,17.98586278586279,0.4887072808320951,55.1663775565737,5.920582120582121,4.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TX,2006-11-03,10.9958071278826,17.270020964360587,0.0072592592592592,52.441047814444985,4.721593291404612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2006-11-04,13.65891719745223,20.00084925690021,0.0142857142857142,62.79562260343258,7.316985138004247,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
TX,2006-11-05,16.92905982905983,22.54679487179487,1.6532544378698224,76.35558648437797,11.311324786324786,56.0,5.0,28.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,17.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0
TX,2006-11-06,17.641507430997876,23.287552742616032,9.07837037037037,79.90114530519851,11.97452229299363,75.0,18.0,63.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,28.0,2.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
TX,2006-11-07,16.576842105263157,23.864705882352943,2.211127596439169,67.8192252217297,9.280842105263158,69.0,26.0,7.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX,2006-11-08,18.229726890756304,26.707112970711297,0.0439642324888226,60.488842174145,9.738784067085954,38.0,9.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
TX,2006-11-09,20.96033402922756,29.073068893528184,0.1266369047619047,66.23570011480545,12.850833333333332,45.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX,2006-11-10,20.869957081545063,28.213276231263382,0.1181547619047618,66.6175384746678,13.517381974248927,27.0,2.0,22.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,14.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
TX,2006-11-11,14.275429184549356,22.779399141630904,0.7498498498498498,52.14957192218751,5.771459227467811,7.0,3.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,4.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
TX,2006-11-12,11.857371794871796,19.33795309168444,0.0794910179640718,57.78133983501057,4.33,10.0,1.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0
TX,2006-11-13,14.23171247357294,21.39957894736842,0.1218236173393124,66.11447837267231,7.063847780126849,28.0,3.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,12.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
