STATE,DATE,TAVG,PRCP,RH,TMIN,TMAX,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11,WT13,WT14,WT16,WT17,WT18,WT19,WT21,WT22
MN,2007-08-21,18.30055865921788,6.218181818181818,87.51918032355194,15.004469273743018,21.55414364640884,38.0,6.0,22.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0
MN,2007-08-22,19.9811797752809,3.379679144385027,80.12760492918505,14.209550561797752,25.716666666666665,36.0,6.0,6.0,0.0,1.0,0.0,6.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0
MN,2007-08-23,18.85593220338983,1.4419354838709677,84.34617869623588,13.590395480225988,24.18674033149172,32.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
MN,2007-08-24,16.633988764044943,1.7786096256684494,74.42812932944784,11.288764044943822,21.959116022099447,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MN,2007-08-25,16.967428571428574,0.1,69.00123701854223,10.914689265536724,22.966101694915253,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
MN,2007-08-26,18.42331460674157,0.0972826086956521,72.43220441520747,11.000561797752807,25.842777777777776,4.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MN,2007-08-27,21.194101123595505,8.624590163934426,78.26839879925254,15.802793296089384,26.59720670391061,12.0,1.0,31.0,0.0,2.0,0.0,4.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
MN,2007-08-28,19.93820224719101,9.914438502673796,86.92746532198012,15.628089887640453,24.216666666666665,20.0,2.0,20.0,0.0,2.0,0.0,5.0,0.0,4.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
MN,2007-08-29,16.358379888268157,3.902673796791444,70.49925437530952,10.070391061452511,22.61381215469613,10.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN,2007-08-30,15.674581005586592,0.026063829787234,63.601173314148205,7.637430167597765,23.66132596685083,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MN,2007-08-31,18.14691011235955,0.1154255319148936,70.24533850922734,10.648876404494382,25.61675977653631,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN,2007-09-01,20.57796610169492,0.001639344262295,72.4306196006539,13.467796610169492,27.68813559322034,8.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MN,2007-09-02,21.054166666666667,0.2821621621621621,64.32112336613147,14.313888888888888,27.794444444444444,2.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
MN,2007-09-03,20.15988700564972,0.2010752688172043,66.23648438908758,12.15536723163842,28.168539325842698,6.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
MN,2007-09-04,21.482777777777777,0.9005376344086021,67.36838181794036,14.404444444444444,28.56111111111111,8.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MN,2007-09-05,23.406145251396648,0.1317204301075268,68.19065756077735,16.41277777777778,30.41340782122905,28.0,1.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN,2007-09-06,23.209269662921347,5.853225806451613,76.12356649029978,17.05561797752809,29.39441340782123,14.0,2.0,32.0,0.0,1.0,0.0,6.0,0.0,0.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
MN,2007-09-07,19.103932584269664,19.18279569892473,74.55126075507143,13.229608938547486,24.97247191011236,8.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
MN,2007-09-08,14.022727272727272,1.0972375690607734,74.8903301465018,7.798295454545454,20.24715909090909,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
MN,2007-09-09,12.654829545454543,2.4255555555555555,72.78622123453712,7.478409090909091,17.821468926553674,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MN,2007-09-10,13.143296089385476,1.005978260869565,68.07405255688853,7.760335195530725,18.51277777777777,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
MN,2007-09-11,11.193055555555556,1.3410810810810811,61.709302754274944,5.905555555555556,16.480555555555554,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
MN,2007-09-12,8.363128491620111,0.0475675675675675,62.85998319076071,0.7916201117318435,15.905,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN,2007-09-13,10.719491525423727,0.2589189189189189,62.4507171228747,4.437853107344632,17.031284916201116,3.0,0.0,12.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
MN,2007-09-14,8.042090395480226,0.8679347826086956,61.48220719443408,2.275141242937853,13.825698324022348,1.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0
MN,2007-09-15,6.602285714285715,0.021311475409836,59.91530797444985,-1.1365714285714286,14.341142857142856,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN,2007-09-16,11.78,0.0070652173913043,60.468371652558126,3.66,19.9,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN,2007-09-17,16.784078212290503,1.3255434782608695,74.54241804751618,10.25754189944134,23.29558011049724,14.0,1.0,13.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
MN,2007-09-18,19.12821229050279,13.44756756756757,83.95117075087705,14.339444444444444,23.90777777777777,30.0,3.0,29.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
MN,2007-09-19,14.288826815642455,12.71935483870968,80.08328762371532,8.894972067039106,19.682681564245808,14.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
MN,2007-09-20,13.112994350282486,6.6,82.87782633080872,7.33728813559322,18.85730337078652,17.0,3.0,34.0,0.0,6.0,0.0,2.0,0.0,3.0,4.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0
MN,2007-09-21,16.369774011299434,10.557526881720433,75.64420088543969,10.024293785310734,22.715254237288136,12.0,3.0,23.0,0.0,6.0,1.0,6.0,0.0,2.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
MN,2007-09-22,15.207514450867052,1.7347826086956522,57.11470625755238,6.503468208092485,23.90172413793104,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN,2007-09-23,18.335632183908046,0.0054054054054054,58.436448542495725,9.863793103448277,26.807471264367816,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN,2007-09-24,20.818497109826588,3.149189189189189,72.70627401063571,13.95086705202312,27.6896551724138,11.0,1.0,34.0,0.0,1.0,0.0,3.0,0.0,2.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
MN,2007-09-25,14.85367231638418,12.20655737704918,83.75932261109142,8.501123595505618,21.257865168539325,9.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
MN,2007-09-26,9.820224719101123,1.2247252747252748,74.30100275548222,3.74494382022472,15.87,16.0,4.0,17.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0
MN,2007-09-27,12.593055555555557,2.4833333333333334,68.57892790092025,5.799444444444445,19.35303867403315,14.0,4.0,7.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
MN,2007-09-28,11.78072625698324,0.5983870967741935,65.00483317191916,3.5316666666666667,20.00111111111111,15.0,5.0,6.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MN,2007-09-29,14.595738636363636,1.935,62.23404328933338,7.901704545454546,21.272881355932203,8.0,0.0,27.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
MN,2007-09-30,17.02816091954023,8.869273743016759,74.85419752319038,12.53103448275862,21.52528735632184,17.0,0.0,40.0,0.0,0.0,1.0,2.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
MN,2007-10-01,13.859615384615385,8.363101604278075,79.86846576093431,8.745604395604396,18.973626373626374,19.0,3.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MN,2007-10-02,14.621703296703297,2.2946524064171125,78.86715852476621,9.93956043956044,19.303846153846155,12.0,1.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0
MN,2007-10-03,13.477900552486188,7.994623655913978,59.915186341700775,5.89060773480663,21.05934065934066,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN,2007-10-04,15.211538461538462,0.4372972972972973,54.53269540649859,8.125824175824176,22.284699453551912,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
MN,2007-10-05,15.557222222222224,11.142162162162164,74.87090956394263,10.647777777777778,20.43314917127072,14.0,2.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
MN,2007-10-06,17.620224719101124,4.567222222222222,81.08690897627324,13.232584269662922,22.007865168539325,24.0,4.0,25.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0
MN,2007-10-07,19.06045197740113,4.057541899441341,83.74684306850013,13.967796610169492,24.15310734463277,22.0,1.0,27.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0
MN,2007-10-08,14.61186440677966,19.379444444444445,87.30252824547964,9.55310734463277,19.60893854748604,16.0,2.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0
MN,2007-10-09,9.21243093922652,7.69945945945946,76.7654880195125,5.298342541436464,13.115384615384617,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0
MN,2007-10-10,6.617500000000001,0.6164893617021276,75.60719159716501,3.69,9.553591160220996,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
MN,2007-10-11,6.330769230769231,0.0553191489361702,75.55369548873968,3.553296703296704,9.055191256830602,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
MN,2007-10-12,6.478296703296703,0.0893048128342245,77.9231863286253,3.287912087912088,9.639890710382511,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MN,2007-10-13,7.631534090909091,0.0956521739130434,77.30054565267645,2.449431818181818,12.813636363636364,17.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MN,2007-10-14,8.361931818181818,2.886413043478261,80.3960077194833,3.183522727272727,13.540340909090908,13.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0
MN,2007-10-15,7.833333333333333,4.914054054054054,82.63557333341889,4.383425414364641,11.276795580110496,17.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0
MN,2007-10-16,8.791666666666666,8.421808510638298,90.0795357478186,6.548333333333334,11.03867403314917,22.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0
MN,2007-10-17,10.46456043956044,3.9483870967741934,89.80350511748821,8.18021978021978,12.7489010989011,25.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0
MN,2007-10-18,11.965642458100556,15.52918918918919,92.25996524902692,9.79050279329609,14.121111111111112,16.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0
MN,2007-10-19,10.964640883977902,16.041847826086954,84.8630669878244,8.67292817679558,13.256353591160222,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
MN,2007-10-20,10.093428571428571,0.9472222222222222,70.16235223142928,4.517714285714286,15.661931818181818,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MN,2007-10-21,10.864942528735632,0.355,76.12071809937348,5.513218390804598,16.24457142857143,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
MN,2007-10-22,7.295277777777779,0.3044198895027624,69.91761668452038,2.0144444444444445,12.586187845303868,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN,2007-10-23,7.089226519337017,0.1064516129032258,65.41167263930546,0.6066298342541436,13.57182320441989,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
MN,2007-10-24,7.025418994413408,0.2853260869565217,65.0997635630782,-0.1128491620111732,14.16368715083799,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN,2007-10-25,7.506983240223463,0.0016304347826086,58.35608221422265,1.0558659217877095,13.942222222222222,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN,2007-10-26,7.29804469273743,0.021195652173913,64.5433425316438,0.0418994413407821,14.568888888888887,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
MN,2007-10-27,5.0539772727272725,0.380327868852459,52.21282131404514,-1.5248587570621468,11.651136363636365,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN,2007-10-28,3.402542372881356,0.0043478260869565,64.05166594968743,-4.562146892655368,11.36723163841808,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN,2007-10-29,6.948055555555556,0.0016216216216216,58.29329933100864,-1.2572222222222222,15.153333333333332,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN,2007-10-30,10.796685082872928,0.0438502673796791,69.15467627562865,3.13646408839779,18.456906077348066,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MN,2007-10-31,9.14478021978022,28.89946524064171,59.79080750842705,2.5428571428571427,15.746703296703297,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,4.0,1.0,0.0,0.0
MN,2007-11-01,3.832872928176796,0.0264864864864864,54.87644628891311,-3.320994475138121,10.986740331491712,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN,2007-11-02,5.828729281767956,0.0016216216216216,47.26335939177217,-0.3143646408839779,11.97182320441989,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
MN,2007-11-03,3.838793103448276,0.0,58.41792963462339,-2.3942528735632185,10.07183908045977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MN,2007-11-04,3.870857142857143,0.2011111111111111,60.47765977475008,-2.239428571428572,9.981142857142858,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0
MN,2007-11-05,3.779558011049724,0.6483333333333333,69.07993114581531,-0.6613259668508288,8.220441988950277,5.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,2.0,3.0,0.0,4.0,0.0,7.0,2.0,0.0,0.0
MN,2007-11-06,-0.0691666666666666,0.2331521739130434,66.41013725270194,-2.8094444444444444,2.671111111111111,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
MN,2007-11-07,-1.5421787709497208,0.0205405405405405,67.82643743864895,-5.548603351955308,2.464245810055866,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MN,2007-11-08,-0.1991666666666667,0.1091891891891891,73.84711446452556,-4.2844444444444445,3.886111111111111,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MN,2007-11-09,-0.1566666666666666,0.2783783783783783,79.612362807961,-3.7011049723756906,3.396111111111111,10.0,2.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0
MN,2007-11-10,1.752556818181818,0.2571428571428571,79.27351001554034,-1.8664772727272727,5.371590909090909,14.0,2.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,2.0,0.0,4.0,1.0,0.0,3.0
MN,2007-11-11,4.671875,0.2240437158469945,77.26273717774944,-0.5079545454545454,9.851704545454544,19.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MN,2007-11-12,6.8894886363636365,0.0098360655737704,50.76972542729984,0.8755681818181817,12.921468926553672,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN,2007-11-13,6.905833333333333,0.0402173913043478,49.776650558459046,1.5281767955801109,12.24388888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MN,2007-11-14,5.322625698324022,0.1601092896174863,55.11462071500439,0.6910614525139664,9.954189944134075,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,3.0,0.0,8.0,5.0,0.0,0.0
MN,2007-11-15,0.2801104972375691,0.0891304347826087,62.53473512086123,-3.0906077348066296,3.650828729281768,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
MN,2007-11-16,0.4351955307262569,0.0,59.83030667919448,-3.229608938547486,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
MN,2007-11-17,0.4588068181818182,0.056043956043956,70.20970199769523,-3.0757062146892653,4.001136363636364,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
MN,2007-11-18,-0.6224431818181819,0.3883977900552486,72.54003569834781,-3.772727272727273,2.527840909090909,13.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,7.0,2.0,4.0,0.0,7.0,1.0,0.0,0.0
MN,2007-11-19,2.0377840909090907,0.9755555555555556,86.31278675064263,-1.1244318181818185,5.211299435028248,42.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
MN,2007-11-20,1.0477653631284918,0.0488888888888888,79.06803960624471,-2.2558659217877097,4.351396648044693,22.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
MN,2007-11-21,-2.508988764044944,0.0281767955801104,71.83351799292228,-5.548314606741573,0.5303370786516854,6.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0
MN,2007-11-22,-6.481142857142857,0.0982954545454545,72.44623809685154,-9.857714285714286,-3.104571428571428,2.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
MN,2007-11-23,-6.472571428571428,0.017032967032967,71.59723178048624,-10.896,-2.0491428571428574,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
MN,2007-11-24,-2.83728813559322,0.0262295081967213,69.92079505484868,-6.666666666666667,0.992090395480226,7.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
MN,2007-11-25,-0.0002857142857142,0.0,65.74143953166558,-4.000571428571429,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MN,2007-11-26,-2.288055555555556,0.1743169398907103,70.07173614352261,-7.801666666666667,3.225555555555556,7.0,2.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0
MN,2007-11-27,-10.764044943820224,0.6472222222222223,66.09435667264471,-18.072222222222223,-3.414606741573033,3.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
MN,2007-11-28,-10.979166666666666,0.5222826086956521,63.76201585243775,-15.77734806629834,-6.2444444444444445,5.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0
MN,2007-11-29,-11.95111111111111,0.1445054945054945,63.08385937736976,-16.618333333333336,-7.283888888888888,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0
MN,2007-11-30,-14.137150837988829,0.5262295081967213,64.82563677256216,-18.950837988826816,-9.323463687150838,1.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
MN,2007-12-01,-11.919886363636364,4.198809523809524,76.40915294850734,-16.7,-7.139772727272727,11.0,8.0,0.0,12.0,0.0,9.0,3.0,2.0,0.0,4.0,1.0,3.0,2.0,8.0,0.0,0.0,5.0
MN,2007-12-02,-9.194540229885057,11.723391812865495,86.53092608734305,-13.189080459770116,-5.2,12.0,0.0,0.0,5.0,0.0,4.0,7.0,1.0,0.0,7.0,0.0,1.0,0.0,8.0,1.0,0.0,0.0
MN,2007-12-03,-13.237640449438205,0.4831460674157303,80.08884755156315,-19.10337078651685,-7.371910112359551,6.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
MN,2007-12-04,-12.041988950276243,1.412707182320442,84.59394771580463,-16.293370165745856,-7.790607734806629,11.0,7.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,8.0,2.0,0.0,5.0
MN,2007-12-05,-14.500833333333334,3.459090909090909,79.21783571585733,-20.25111111111111,-8.750555555555556,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
MN,2007-12-06,-15.507102272727272,0.4619318181818181,82.35207178714157,-22.56136363636364,-8.45284090909091,12.0,3.0,1.0,0.0,0.0,1.0,10.0,0.0,0.0,7.0,0.0,1.0,1.0,8.0,0.0,0.0,3.0
MN,2007-12-07,-14.518055555555556,0.7153846153846153,76.82668932264113,-20.334444444444443,-8.701666666666666,5.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
MN,2007-12-08,-19.39051724137931,0.014054054054054,73.54477585019264,-25.40919540229885,-13.371839080459768,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
MN,2007-12-09,-19.060344827586206,0.3259459459459459,72.99415890083641,-24.57356321839081,-13.547126436781609,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MN,2007-12-10,-15.05888888888889,0.0080645161290322,78.76819919274826,-20.82388888888889,-9.293888888888889,9.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
MN,2007-12-11,-11.780662983425415,0.0235294117647058,79.78442716840911,-16.383977900552487,-7.177348066298342,10.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0
MN,2007-12-12,-12.040331491712708,0.0387096774193548,81.55854876506642,-17.94585635359116,-6.134806629834254,12.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
MN,2007-12-13,-10.402793296089383,0.1228260869565217,77.98084095046666,-16.99608938547486,-3.8094972067039103,11.0,1.0,0.0,0.0,0.0,1.0,11.0,3.0,0.0,4.0,0.0,1.0,1.0,6.0,2.0,0.0,0.0
MN,2007-12-14,-15.00027777777778,0.0664864864864864,73.58579065752458,-23.13867403314917,-6.881666666666667,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
